transaction_id,seller_id,buyer_id,transaction_amount,item_category,transaction_date,seller_feedback_score,seller_account_age_days,num_transactions_last_7d,num_transactions_last_30d,dispute_rate,return_rate,num_policy_violations,buyer_feedback_given,login_hour,unique_items_listed,avg_item_price,is_fraud
TXN003000,S02062,B02162,38.47,Clothing,2024-02-23 23:03:00,95,451,3,27,0.0077,0.0109,0,0,19,38,11.45,0
TXN009025,S05431,B09868,15.09,Home,2024-12-13 10:59:00,47,80,61,112,0.514,0.5573,2,0,3,386,85.73,1
TXN001232,S02646,B03429,70.46,Home,2024-11-09 01:36:00,87,2880,8,15,0.0305,0.2085,0,1,19,23,48.52,0
TXN001515,S03891,B02545,45.85,Electronics,2024-08-16 04:02:00,96,740,1,13,0.0039,0.1356,0,1,8,44,52.57,0
TXN002314,S03963,B04533,78.52,Collectibles,2024-10-14 13:25:00,95,2261,7,18,0.0627,0.035,0,1,8,10,153.75,0
TXN001452,S03712,B06138,24.26,Clothing,2024-01-05 11:12:00,98,283,7,17,0.0742,0.031,0,0,11,11,15.69,0
TXN005268,S04923,B06692,423.26,Clothing,2024-07-01 19:57:00,98,2980,8,23,0.0774,0.133,0,1,13,16,62.68,0
TXN006132,S01489,B05979,97.72,Sports,2024-08-16 23:56:00,89,1216,2,7,0.0112,0.0529,0,1,12,26,44.61,0
TXN008532,S02410,B07635,123.82,Clothing,2024-01-14 08:28:00,99,364,8,18,0.1197,0.1415,0,1,14,41,21.17,0
TXN006465,S04643,B03396,38.79,Clothing,2024-02-05 05:12:00,85,3296,3,9,0.0993,0.0103,0,1,9,37,127.05,0
TXN000839,S03539,B04203,34.51,Electronics,2024-03-19 09:10:00,97,497,3,34,0.1508,0.106,0,0,11,19,35.38,0
TXN009916,S05713,B09536,400.69,Collectibles,2024-10-27 18:37:00,20,82,46,136,0.4325,0.3065,2,0,5,419,266.49,1
TXN008262,S04395,B04174,22.93,Collectibles,2024-08-25 23:47:00,92,772,3,24,0.087,0.1408,0,1,19,8,18.31,0
TXN006415,S01898,B05854,341.53,Clothing,2024-06-27 22:44:00,95,3399,9,33,0.0785,0.0471,1,1,15,24,52.7,0
TXN008505,S02702,B08694,181.29,Sports,2024-09-12 21:52:00,97,1528,3,23,0.0066,0.0426,0,1,14,25,56.35,0
TXN003568,S02801,B02524,28.26,Home,2024-01-03 12:07:00,90,2583,6,4,0.022,0.0905,0,1,9,7,100.71,0
TXN009265,S05159,B09380,3.53,Clothing,2024-12-21 07:50:00,25,86,65,186,0.5393,0.5368,2,1,1,151,22.56,1
TXN003088,S01769,B03903,7.37,Home,2024-12-15 17:59:00,98,2135,7,5,0.0912,0.011,0,1,7,8,43.11,0
TXN008644,S04340,B06896,115.88,Electronics,2024-03-09 10:39:00,82,3247,4,7,0.0043,0.059,0,1,17,18,59.92,0
TXN001715,S01312,B02036,27.18,Books,2024-12-01 22:57:00,92,2612,2,14,0.0409,0.0671,0,1,20,32,41.06,0
TXN000340,S02534,B06077,89.24,Clothing,2024-01-28 17:18:00,85,2319,6,33,0.0318,0.0971,0,0,10,36,27.51,0
TXN009564,S05370,B09821,22.97,Collectibles,2024-10-27 19:39:00,33,54,50,88,0.4566,0.1821,4,0,2,75,323.53,1
TXN005943,S04153,B07900,15.96,Collectibles,2024-01-02 17:53:00,89,2482,2,6,0.0569,0.0873,0,1,13,15,23.69,0
TXN009870,S05911,B09558,677.33,Home,2024-04-27 11:40:00,43,24,32,67,0.6163,0.427,4,0,3,399,89.0,1
TXN008103,S01555,B05570,320.62,Clothing,2024-01-16 21:07:00,83,1751,1,7,0.027,0.0491,0,1,18,11,41.88,0
TXN008489,S03007,B03913,47.64,Clothing,2024-07-23 08:19:00,98,751,9,4,0.0104,0.0242,0,1,11,33,32.61,0
TXN000589,S03870,B02364,35.12,Clothing,2024-03-20 21:30:00,86,3225,2,17,0.0206,0.0685,0,1,8,41,189.02,0
TXN003366,S03811,B06130,46.4,Sports,2024-06-07 14:31:00,93,415,1,35,0.044,0.0034,1,0,15,43,99.78,0
TXN002671,S04369,B04229,109.49,Toys,2024-06-19 10:25:00,80,1834,5,11,0.0177,0.0007,0,0,11,40,58.32,0
TXN003590,S04473,B02316,28.56,Clothing,2024-08-18 18:15:00,89,2946,6,26,0.1297,0.009,0,1,13,46,82.43,0
TXN000035,S01021,B07040,89.74,Sports,2024-03-24 14:24:00,90,2749,1,11,0.0042,0.1633,0,0,10,40,89.13,0
TXN000029,S02215,B05613,67.02,Toys,2024-07-05 05:23:00,97,1785,4,23,0.0383,0.0975,0,1,15,12,112.65,0
TXN008554,S01596,B07578,47.72,Toys,2024-11-03 20:52:00,98,1789,8,27,0.029,0.1764,0,1,15,32,14.01,0
TXN008118,S04358,B03205,57.07,Collectibles,2024-07-26 05:16:00,81,2181,3,12,0.082,0.0766,0,1,11,16,131.83,0
TXN002171,S03030,B08477,103.15,Home,2024-12-23 07:39:00,81,1084,3,34,0.0082,0.1373,1,1,8,17,41.14,0
TXN008378,S04591,B01883,114.76,Home,2024-01-09 19:23:00,83,1522,9,10,0.0248,0.0717,0,1,20,2,199.54,0
TXN005621,S03801,B01598,120.94,Clothing,2024-04-30 10:29:00,90,1590,4,27,0.0008,0.0326,0,0,16,11,64.01,0
TXN000890,S04709,B08048,44.58,Clothing,2024-07-04 17:18:00,91,1403,2,16,0.0694,0.0477,0,1,14,40,84.06,0
TXN006490,S02159,B07852,697.46,Collectibles,2024-12-03 22:48:00,97,637,5,18,0.0104,0.0484,0,1,22,33,39.28,0
TXN003323,S04603,B07891,91.11,Home,2024-06-14 18:06:00,89,574,2,4,0.1416,0.0645,0,1,18,32,86.75,0
TXN009397,S05405,B09506,184.18,Collectibles,2024-06-13 06:03:00,1,89,37,189,0.6698,0.36,0,0,1,81,1601.45,1
TXN003515,S03324,B04575,22.45,Collectibles,2024-10-31 21:00:00,86,739,6,22,0.0306,0.0095,1,1,14,10,43.26,0
TXN004421,S03279,B03846,21.35,Collectibles,2024-08-05 22:09:00,90,3638,2,28,0.0293,0.007,0,1,19,32,93.56,0
TXN008352,S02519,B06740,27.27,Electronics,2024-03-06 22:37:00,97,3367,9,11,0.0154,0.022,0,1,8,29,20.69,0
TXN005362,S03554,B02572,121.66,Toys,2024-01-30 03:35:00,94,2835,7,10,0.0064,0.0282,0,1,15,22,360.39,0
TXN003734,S03179,B04384,57.81,Toys,2024-07-10 09:18:00,82,200,5,33,0.2587,0.2813,0,1,19,21,32.86,0
TXN009464,S05217,B09091,49.13,Collectibles,2024-06-16 12:24:00,25,7,59,137,0.486,0.2643,3,1,1,127,156.23,1
TXN007082,S03334,B03303,225.54,Electronics,2024-04-25 08:26:00,88,2815,6,3,0.023,0.0125,1,0,15,40,146.48,0
TXN001655,S02383,B05812,53.87,Sports,2024-07-29 08:24:00,99,412,8,25,0.0116,0.1042,0,1,13,29,25.33,0
TXN005033,S02076,B05803,9.18,Sports,2024-04-20 14:52:00,81,1543,9,34,0.0106,0.0374,0,1,10,35,25.46,0
TXN000224,S03604,B07852,74.84,Sports,2024-07-31 20:36:00,85,1715,2,7,0.0912,0.1229,0,1,12,28,41.57,0
TXN008626,S01467,B08209,50.11,Sports,2024-06-06 10:14:00,93,3534,5,31,0.2169,0.0324,0,0,19,49,44.26,0
TXN006195,S04109,B01684,86.22,Sports,2024-07-13 13:25:00,83,1787,8,19,0.0111,0.0502,0,1,9,26,35.74,0
TXN001591,S03418,B07523,10.38,Collectibles,2024-01-18 09:01:00,86,2591,9,17,0.0429,0.2411,0,0,13,30,36.9,0
TXN005983,S02437,B02004,269.02,Clothing,2024-08-13 13:50:00,96,207,9,35,0.0106,0.0785,1,0,13,19,52.41,0
TXN003257,S02826,B05278,35.85,Books,2024-12-11 15:43:00,91,866,2,35,0.0086,0.0741,0,1,19,20,44.07,0
TXN006681,S01165,B07981,33.15,Electronics,2024-03-26 01:41:00,96,1377,5,31,0.0048,0.1129,0,1,17,4,32.57,0
TXN004771,S02577,B05932,27.41,Electronics,2024-03-23 16:33:00,98,258,5,6,0.0146,0.0506,0,1,17,37,38.5,0
TXN002182,S03682,B05402,77.27,Collectibles,2024-06-26 08:14:00,91,1428,9,37,0.0504,0.0613,0,0,18,47,30.05,0
TXN006804,S01944,B02244,70.1,Electronics,2024-02-11 16:31:00,87,3550,1,18,0.0019,0.0021,0,1,16,2,27.74,0
TXN004914,S01021,B06554,68.26,Electronics,2024-04-23 09:12:00,92,480,2,17,0.1064,0.0775,0,0,7,15,56.4,0
TXN006787,S02066,B06064,149.83,Toys,2024-03-06 11:36:00,86,432,9,30,0.1053,0.0938,0,1,8,32,64.86,0
TXN004790,S02982,B06326,91.17,Sports,2024-05-11 14:41:00,86,1738,7,19,0.087,0.081,0,1,14,18,84.02,0
TXN001210,S02890,B05951,71.99,Electronics,2024-10-21 07:20:00,85,1879,2,22,0.0399,0.1322,0,0,21,23,68.71,0
TXN000422,S04987,B07733,21.3,Electronics,2024-11-02 16:47:00,98,1537,1,12,0.0445,0.0116,0,1,12,37,25.43,0
TXN008741,S01918,B08470,88.71,Home,2024-03-30 08:08:00,87,3629,5,27,0.0282,0.0406,0,1,18,19,93.3,0
TXN001707,S01054,B04515,63.79,Clothing,2024-11-15 12:37:00,93,2938,1,13,0.0143,0.0101,0,1,13,42,59.79,0
TXN001159,S04266,B05402,42.14,Toys,2024-03-12 22:46:00,84,1200,9,30,0.0457,0.0077,0,1,20,6,140.64,0
TXN002307,S01571,B05207,31.04,Electronics,2024-03-10 11:18:00,80,2111,9,16,0.0807,0.1575,0,1,14,3,21.22,0
TXN000274,S02520,B04511,45.26,Toys,2024-10-03 01:22:00,90,3634,6,20,0.209,0.0975,0,1,14,43,24.84,0
TXN000172,S03146,B04775,47.14,Clothing,2024-10-13 13:39:00,85,3355,5,14,0.0413,0.0374,0,1,11,31,349.77,0
TXN003957,S02336,B04496,128.52,Home,2024-07-09 21:10:00,99,2633,7,27,0.0558,0.0695,0,1,10,16,75.62,0
TXN006697,S02231,B06641,83.2,Books,2024-06-26 23:16:00,81,1094,7,8,0.0154,0.0348,0,1,16,48,28.41,0
TXN003189,S01236,B03413,25.09,Home,2024-03-26 17:20:00,88,3585,2,27,0.1317,0.0574,1,1,20,9,43.06,0
TXN008133,S04868,B04118,224.88,Home,2024-05-14 12:54:00,98,2207,2,4,0.0939,0.0678,0,1,18,37,53.48,0
TXN004809,S03809,B04399,140.97,Electronics,2024-08-26 03:05:00,95,999,4,30,0.0488,0.1302,0,1,19,32,56.59,0
TXN008084,S03014,B01459,27.12,Home,2024-02-09 19:04:00,94,2005,2,35,0.0076,0.1988,0,1,21,16,28.92,0
TXN001565,S01603,B03241,31.31,Home,2024-12-06 18:52:00,96,3356,5,24,0.0121,0.0033,0,0,22,11,20.67,0
TXN001783,S01933,B02607,22.09,Collectibles,2024-10-31 01:42:00,90,3487,2,3,0.1142,0.0648,0,1,11,48,15.7,0
TXN000844,S02197,B04083,43.34,Electronics,2024-11-21 17:17:00,83,2404,5,23,0.0406,0.0531,0,0,19,28,115.04,0
TXN009346,S05586,B09049,318.43,Home,2024-08-20 12:02:00,35,15,45,179,0.2939,0.6369,1,0,1,476,46.23,1
TXN004462,S01361,B06393,35.55,Collectibles,2024-02-14 09:26:00,92,2213,7,26,0.0657,0.0431,0,0,11,36,54.66,0
TXN000905,S02214,B02680,10.94,Home,2024-07-20 19:47:00,80,185,8,24,0.0452,0.0012,0,1,14,32,346.27,0
TXN005912,S04662,B07978,32.12,Collectibles,2024-08-24 23:31:00,80,2935,6,13,0.0271,0.0031,0,1,9,19,44.89,0
TXN009951,S05363,B09906,124.6,Clothing,2024-03-22 16:25:00,11,35,74,78,0.5221,0.2571,1,0,1,231,148.54,1
TXN009298,S05919,B09088,450.81,Electronics,2024-06-30 12:03:00,19,26,73,123,0.3876,0.4381,2,0,1,331,77.16,1
TXN001548,S04040,B07637,33.63,Electronics,2024-01-11 16:30:00,84,1354,5,35,0.0999,0.1645,0,1,21,38,118.63,0
TXN002081,S04760,B02235,47.12,Sports,2024-06-29 11:31:00,86,3210,4,20,0.116,0.0925,0,1,10,26,89.49,0
TXN009882,S05808,B09737,147.89,Home,2024-04-23 06:07:00,22,60,75,195,0.5135,0.3399,0,0,0,315,154.7,1
TXN003986,S03336,B08982,444.58,Collectibles,2024-06-05 13:56:00,93,2156,3,12,0.025,0.0007,0,1,10,17,37.65,0
TXN006390,S03072,B03040,18.07,Home,2024-02-12 10:14:00,99,3036,9,27,0.0248,0.0849,0,1,18,38,121.96,0
TXN007580,S04935,B08652,44.21,Electronics,2024-05-23 05:27:00,85,3536,6,38,0.0005,0.0002,0,1,9,36,86.39,0
TXN009246,S05480,B09212,186.32,Electronics,2024-09-10 05:58:00,29,72,50,94,0.2681,0.581,1,1,5,238,709.17,1
TXN006568,S01383,B04186,52.83,Electronics,2024-03-19 10:55:00,85,2791,1,22,0.0463,0.0013,0,1,7,26,27.71,0
TXN008207,S02972,B03180,47.55,Clothing,2024-08-17 20:50:00,95,637,9,10,0.0001,0.082,0,1,19,13,64.34,0
TXN003821,S01160,B04972,41.84,Sports,2024-06-13 10:13:00,94,2922,9,17,0.044,0.0405,0,1,18,48,29.0,0
TXN002647,S02441,B08529,29.21,Collectibles,2024-01-30 03:36:00,85,2601,8,29,0.0233,0.1646,0,0,9,9,99.32,0
TXN004455,S01779,B08842,24.37,Clothing,2024-07-08 22:49:00,83,358,9,3,0.0244,0.1132,1,1,14,40,251.04,0
TXN007160,S01564,B08011,57.78,Clothing,2024-10-10 18:20:00,91,2520,2,15,0.0398,0.0444,0,1,17,28,87.34,0
TXN008222,S01923,B06664,142.63,Clothing,2024-01-05 02:33:00,83,2171,4,6,0.0206,0.0093,0,1,20,35,56.66,0
TXN008597,S01419,B08894,255.5,Electronics,2024-09-01 11:15:00,86,796,2,10,0.0325,0.0316,0,1,10,9,57.45,0
TXN009590,S05997,B09791,231.28,Collectibles,2024-06-27 02:39:00,15,66,18,182,0.3659,0.1864,2,0,23,204,107.44,1
TXN006072,S01042,B02050,15.98,Clothing,2024-06-12 16:30:00,86,1289,8,14,0.055,0.0026,0,1,20,27,62.34,0
TXN002156,S02596,B04999,27.0,Books,2024-01-27 05:24:00,97,3020,4,32,0.1264,0.1334,0,1,12,12,57.72,0
TXN006713,S03986,B06934,68.85,Sports,2024-11-09 03:03:00,82,2479,7,22,0.0237,0.0164,0,1,9,9,70.22,0
TXN003716,S03256,B03276,21.21,Electronics,2024-12-12 16:25:00,81,825,2,13,0.036,0.1362,0,1,21,43,60.04,0
TXN004058,S04867,B05944,32.66,Collectibles,2024-04-15 09:27:00,98,1650,2,35,0.0816,0.0524,0,1,11,11,114.13,0
TXN005953,S03434,B07403,20.72,Clothing,2024-01-12 10:39:00,89,1055,4,37,0.0112,0.0138,0,1,10,12,86.43,0
TXN003103,S01699,B01555,23.55,Clothing,2024-01-25 04:22:00,83,2437,4,25,0.0298,0.1506,0,1,16,48,105.38,0
TXN000559,S02148,B04188,239.01,Electronics,2024-07-24 13:43:00,81,788,5,22,0.0243,0.221,1,1,15,15,140.73,0
TXN004611,S03282,B06390,51.3,Books,2024-06-15 02:45:00,91,3582,7,24,0.0103,0.0294,0,0,19,8,91.6,0
TXN006979,S02294,B03296,37.78,Electronics,2024-12-18 03:14:00,85,1021,8,10,0.0454,0.038,0,1,16,41,144.91,0
TXN001437,S03449,B01503,29.66,Sports,2024-01-07 07:02:00,93,1132,1,23,0.0513,0.069,0,0,13,28,52.39,0
TXN000508,S03901,B05321,142.01,Electronics,2024-10-01 03:29:00,85,2727,8,22,0.0311,0.0086,0,1,18,19,23.05,0
TXN001870,S04067,B08690,165.33,Clothing,2024-08-20 10:35:00,95,2379,3,34,0.0092,0.0109,2,1,7,36,83.38,0
TXN000756,S03786,B02996,76.51,Sports,2024-08-28 01:40:00,96,1506,3,17,0.0424,0.0899,0,0,11,44,50.34,0
TXN005420,S03349,B03028,20.97,Clothing,2024-03-17 12:48:00,90,3366,9,13,0.0356,0.2116,0,1,11,31,29.09,0
TXN004051,S03651,B04568,31.93,Collectibles,2024-08-20 01:23:00,80,1854,4,24,0.0427,0.1172,0,1,12,22,171.82,0
TXN008090,S04052,B05420,13.33,Clothing,2024-03-19 04:20:00,83,1665,1,36,0.0489,0.0111,0,0,11,31,78.98,0
TXN003837,S01601,B02079,43.56,Books,2024-08-24 11:59:00,97,1868,3,15,0.0937,0.1999,0,1,21,10,40.86,0
TXN002119,S03273,B02294,129.91,Collectibles,2024-03-01 02:30:00,81,541,2,7,0.0783,0.0319,0,1,12,2,86.67,0
TXN006153,S01362,B07588,82.15,Toys,2024-12-16 13:52:00,94,2295,5,17,0.0123,0.0408,1,1,16,5,318.45,0
TXN007809,S04251,B01319,98.55,Sports,2024-03-04 17:03:00,99,3330,8,31,0.0172,0.1508,0,1,16,24,33.32,0
TXN000502,S02346,B02759,38.27,Electronics,2024-06-22 03:29:00,94,3123,2,20,0.0134,0.0113,0,1,19,7,49.68,0
TXN006260,S01086,B05312,12.05,Toys,2024-03-01 23:17:00,87,757,8,28,0.168,0.0075,2,1,21,46,33.47,0
TXN009744,S05617,B09099,46.42,Collectibles,2024-05-19 21:27:00,11,60,45,164,0.4562,0.4345,3,1,2,261,396.7,1
TXN001540,S01362,B02425,22.27,Collectibles,2024-12-23 11:58:00,91,1392,3,28,0.052,0.1405,0,1,9,32,45.61,0
TXN006142,S03912,B06283,22.37,Collectibles,2024-09-19 11:01:00,88,2700,3,39,0.0055,0.0791,0,1,10,18,41.1,0
TXN001212,S02715,B06289,50.6,Home,2024-07-20 11:07:00,97,3330,7,4,0.0084,0.0035,0,0,17,14,69.25,0
TXN009123,S05805,B09612,9888.79,Collectibles,2024-01-21 12:14:00,54,18,59,57,0.4432,0.2332,1,0,23,273,285.72,1
TXN000673,S04171,B03511,27.9,Sports,2024-01-21 07:45:00,85,2211,6,17,0.0391,0.0495,0,1,11,7,24.17,0
TXN003378,S01819,B05151,130.43,Home,2024-12-02 02:25:00,93,2572,3,5,0.0679,0.1344,0,0,7,30,109.47,0
TXN008784,S04731,B07657,105.46,Electronics,2024-12-18 01:27:00,96,1798,2,35,0.0471,0.0273,0,1,14,13,26.93,0
TXN001465,S03626,B04459,10.58,Electronics,2024-09-28 07:26:00,80,2621,2,21,0.0199,0.0143,1,0,9,33,181.76,0
TXN001193,S03296,B06326,77.85,Sports,2024-09-09 04:04:00,84,2116,4,24,0.0115,0.0085,0,1,15,37,13.9,0
TXN006985,S03896,B05919,87.61,Toys,2024-06-05 07:48:00,99,3412,1,8,0.0057,0.0166,0,0,10,21,45.78,0
TXN001873,S04776,B06561,177.88,Electronics,2024-08-19 03:06:00,90,3459,2,8,0.018,0.0014,0,0,20,23,107.14,0
TXN003591,S03230,B07833,130.74,Electronics,2024-04-13 09:36:00,80,3099,4,20,0.0034,0.088,0,1,10,41,94.99,0
TXN006727,S02338,B04083,91.4,Clothing,2024-03-31 06:16:00,81,875,8,10,0.144,0.0131,0,1,15,34,48.62,0
TXN000506,S01625,B03630,95.0,Collectibles,2024-10-12 11:05:00,98,2557,5,19,0.0001,0.0548,0,1,8,43,200.27,0
TXN008119,S02378,B05443,26.64,Toys,2024-02-10 21:43:00,97,314,6,10,0.0105,0.1314,0,1,18,47,108.1,0
TXN000507,S04359,B04161,18.24,Electronics,2024-07-21 00:16:00,92,2576,3,34,0.0164,0.0689,0,1,7,45,41.41,0
TXN009450,S05239,B09067,42.5,Books,2024-01-28 00:09:00,38,58,62,78,0.5374,0.3639,3,1,2,253,259.66,1
TXN007132,S04582,B07781,107.0,Clothing,2024-05-18 18:29:00,88,1515,7,5,0.168,0.014,0,1,7,48,18.56,0
TXN004808,S04735,B01496,26.59,Collectibles,2024-11-24 17:57:00,95,2362,6,5,0.1024,0.0098,0,1,12,45,28.67,0
TXN007304,S03677,B06739,24.53,Electronics,2024-04-17 00:04:00,86,271,3,37,0.0021,0.1071,0,0,20,10,23.14,0
TXN001774,S04070,B03689,32.74,Collectibles,2024-04-06 05:58:00,99,2514,8,12,0.132,0.0057,0,1,14,31,44.71,0
TXN006855,S02230,B08989,63.44,Books,2024-07-21 22:09:00,94,3223,9,31,0.011,0.0178,0,1,9,17,33.18,0
TXN004907,S01942,B01446,121.9,Home,2024-10-30 04:01:00,89,3422,9,26,0.0606,0.1898,0,1,13,45,28.25,0
TXN000798,S03782,B05500,42.32,Collectibles,2024-08-12 01:08:00,96,2523,6,33,0.0244,0.0135,0,1,13,45,92.47,0
TXN008786,S04829,B01400,54.15,Collectibles,2024-08-04 08:05:00,99,3098,6,26,0.0333,0.0658,0,1,21,43,94.67,0
TXN007071,S02200,B05181,73.13,Sports,2024-04-19 06:42:00,83,2274,4,10,0.0201,0.0463,0,1,13,10,95.19,0
TXN002830,S04485,B03513,54.71,Sports,2024-09-19 15:36:00,97,1845,6,23,0.0493,0.058,1,0,11,13,71.68,0
TXN009320,S05378,B09044,344.59,Toys,2024-05-21 15:02:00,33,47,27,184,0.5156,0.5932,2,1,22,125,302.04,1
TXN008738,S04414,B07513,24.46,Home,2024-01-19 02:55:00,91,2585,1,39,0.0238,0.0577,0,0,13,30,65.73,0
TXN000313,S01766,B03964,23.8,Sports,2024-11-01 22:56:00,83,3565,5,14,0.0054,0.0217,2,0,17,41,45.33,0
TXN000747,S04348,B08779,126.32,Electronics,2024-09-20 18:15:00,94,3638,2,4,0.0276,0.0108,0,1,7,2,161.97,0
TXN003570,S04747,B01581,135.97,Electronics,2024-09-01 14:44:00,87,2179,4,6,0.0486,0.0083,0,1,21,46,45.24,0
TXN000791,S04304,B02032,23.99,Collectibles,2024-06-29 19:27:00,96,2715,2,28,0.04,0.0122,0,0,21,15,10.1,0
TXN002477,S02567,B07677,189.77,Clothing,2024-12-23 04:48:00,82,3612,5,23,0.0059,0.1031,0,1,8,48,28.23,0
TXN009326,S05247,B09314,306.29,Electronics,2024-02-06 02:36:00,7,88,15,70,0.6054,0.6037,2,1,22,450,69.91,1
TXN002571,S01013,B05228,25.1,Toys,2024-06-15 14:56:00,94,2604,2,26,0.0183,0.0042,0,1,14,33,64.19,0
TXN005287,S02444,B05943,13.36,Electronics,2024-01-17 10:26:00,86,3531,1,35,0.037,0.1061,0,1,17,10,14.52,0
TXN005216,S04220,B08069,85.47,Clothing,2024-01-22 11:08:00,86,2630,3,22,0.0653,0.0753,0,1,14,3,22.4,0
TXN002164,S03263,B02356,23.6,Toys,2024-09-23 09:45:00,81,1513,7,39,0.125,0.2215,0,1,22,38,48.91,0
TXN006578,S04037,B02912,40.72,Home,2024-05-05 19:33:00,86,2297,7,22,0.021,0.0006,1,1,7,21,16.76,0
TXN008450,S01861,B05670,34.61,Clothing,2024-11-06 16:31:00,94,3024,4,22,0.0498,0.016,0,1,14,21,49.55,0
TXN000381,S02682,B02916,284.76,Toys,2024-11-02 01:56:00,82,3272,5,30,0.0879,0.0234,0,1,18,18,65.48,0
TXN008509,S01178,B02642,47.38,Books,2024-09-15 04:29:00,86,2349,6,6,0.0101,0.0023,0,1,11,9,53.87,0
TXN001293,S02312,B05428,74.65,Clothing,2024-07-15 17:32:00,89,1053,4,27,0.0391,0.0326,0,1,18,22,65.48,0
TXN001913,S03026,B07401,13.49,Clothing,2024-02-29 11:35:00,81,674,6,7,0.0349,0.0738,0,0,14,19,31.47,0
TXN000600,S01119,B03148,24.44,Toys,2024-01-04 05:55:00,98,2893,8,6,0.0441,0.0141,0,1,17,7,59.26,0
TXN003893,S04640,B01056,66.52,Home,2024-02-03 03:43:00,81,1174,9,35,0.0154,0.044,0,1,13,7,17.14,0
TXN004142,S02930,B08495,23.48,Sports,2024-06-19 05:40:00,92,3058,9,18,0.0989,0.073,0,1,13,14,20.68,0
TXN001653,S02086,B04976,67.34,Sports,2024-02-21 09:55:00,88,3288,8,17,0.0027,0.0141,0,1,12,47,58.05,0
TXN005225,S01234,B03072,204.04,Home,2024-06-22 14:45:00,98,3587,2,19,0.0691,0.0003,0,1,17,29,43.16,0
TXN001894,S03670,B04483,48.45,Collectibles,2024-10-23 05:46:00,80,3497,2,33,0.094,0.0,0,1,7,44,16.79,0
TXN001945,S03864,B06885,12.3,Collectibles,2024-09-20 03:24:00,88,3601,9,24,0.019,0.0242,0,1,21,37,65.01,0
TXN003396,S02549,B01021,16.99,Toys,2024-03-15 11:30:00,88,1150,3,9,0.0007,0.0725,0,1,20,9,56.84,0
TXN005480,S03895,B07083,146.29,Collectibles,2024-04-01 04:02:00,90,1625,3,37,0.1234,0.0212,0,1,19,23,126.54,0
TXN009770,S05178,B09934,657.32,Collectibles,2024-05-15 09:20:00,19,42,26,139,0.4891,0.4382,3,0,23,291,148.04,1
TXN000376,S02183,B02910,115.67,Electronics,2024-10-18 09:28:00,89,2504,2,28,0.0119,0.1558,0,1,7,47,139.9,0
TXN001967,S04608,B04901,50.3,Clothing,2024-12-08 11:28:00,85,2163,3,33,0.0787,0.076,0,1,8,32,23.16,0
TXN003958,S01164,B05409,132.34,Home,2024-09-26 19:56:00,89,1843,1,14,0.0665,0.0652,0,1,21,35,95.96,0
TXN007136,S01012,B05747,32.86,Collectibles,2024-10-08 12:00:00,89,2451,7,7,0.0377,0.0194,0,1,10,2,25.39,0
TXN007479,S01165,B02251,39.55,Clothing,2024-02-04 23:14:00,95,3430,8,11,0.0313,0.0274,0,1,20,49,50.7,0
TXN004506,S04600,B07791,46.0,Sports,2024-04-25 15:25:00,92,702,6,18,0.0505,0.0291,0,1,8,27,18.66,0
TXN009581,S05714,B09824,205.21,Toys,2024-05-30 09:28:00,54,20,69,192,0.4402,0.1565,3,0,4,254,79.17,1
TXN005289,S04462,B01246,52.4,Sports,2024-01-31 04:13:00,83,3337,9,15,0.0484,0.0043,0,1,14,18,35.66,0
TXN001472,S02646,B03775,95.96,Clothing,2024-09-15 04:40:00,93,1695,3,24,0.0275,0.0638,0,0,11,12,71.75,0
TXN003347,S01689,B04192,74.42,Clothing,2024-01-10 20:45:00,88,1505,3,38,0.0473,0.19,0,1,8,16,34.63,0
TXN006254,S04110,B04448,36.28,Books,2024-06-14 00:36:00,91,1454,6,13,0.0671,0.0415,0,0,20,5,37.78,0
TXN002854,S04673,B01841,15.76,Home,2024-07-30 12:15:00,87,2183,1,3,0.036,0.074,0,1,15,10,56.54,0
TXN008989,S03263,B01949,93.04,Collectibles,2024-10-06 12:45:00,83,3235,7,5,0.0813,0.0408,0,1,9,22,77.2,0
TXN009776,S05249,B09130,291.15,Electronics,2024-03-12 14:02:00,23,34,28,129,0.1722,0.5314,2,0,0,123,845.4,1
TXN006460,S03106,B05508,125.76,Books,2024-07-10 03:10:00,97,1745,3,31,0.0263,0.0762,0,1,9,10,47.56,0
TXN004063,S04992,B02947,28.05,Electronics,2024-08-22 08:12:00,83,1482,2,21,0.0022,0.0347,0,1,19,24,23.91,0
TXN005864,S01450,B04917,211.81,Electronics,2024-04-01 09:22:00,91,3610,7,38,0.0014,0.024,0,1,8,13,172.59,0
TXN004307,S01269,B02936,16.53,Clothing,2024-07-14 20:41:00,93,1065,3,29,0.0033,0.0589,1,1,17,6,52.59,0
TXN004878,S01081,B02158,49.45,Collectibles,2024-07-14 03:12:00,88,2546,9,33,0.0504,0.024,0,1,21,24,77.06,0
TXN007250,S04370,B05477,42.91,Electronics,2024-07-26 08:33:00,87,3576,4,38,0.038,0.0248,0,1,22,17,49.64,0
TXN005274,S03151,B05529,87.22,Clothing,2024-02-21 03:31:00,91,720,9,17,0.1777,0.0165,0,0,13,44,51.96,0
TXN003991,S04425,B06006,49.63,Sports,2024-09-22 11:14:00,80,2271,4,31,0.0296,0.0055,0,1,19,38,76.71,0
